Rk,Date,G,Age,Tm,Location,Opp,Result,Goals,Assists,PTS,PIM,Player
66,2015-03-23,66,32,COL,A,CGY,L,0,0,0,0,Nate Guenin
67,2015-03-25,67,32,COL,A,EDM,L,0,0,0,0,Nate Guenin
68,2015-03-26,68,32,COL,A,VAN,W,0,0,0,0,Nate Guenin
69,2015-03-28,69,32,COL,H,BUF,W,0,0,0,0,Nate Guenin
70,2015-03-30,70,32,COL,H,EDM,L,0,1,1,0,Nate Guenin
71,2015-04-01,71,32,COL,A,SJS,L,0,0,0,0,Nate Guenin
72,2015-04-03,72,32,COL,A,ANA,W,0,0,0,0,Nate Guenin
73,2015-04-04,73,32,COL,A,LAK,L,0,0,0,0,Nate Guenin
74,2015-04-07,74,32,COL,H,NSH,W,0,0,0,4,Nate Guenin
75,2015-04-09,75,32,COL,H,WPG,W,0,0,0,0,Nate Guenin
76,2015-04-11,76,32,COL,H,CHI,W,0,0,0,0,Nate Guenin
1,2015-10-08,1,32,COL,H,MIN,L,0,0,0,0,Nate Guenin
2,2015-10-10,2,32,COL,H,DAL,W,0,0,0,0,Nate Guenin
3,2015-10-16,3,32,COL,A,ANA,W,0,0,0,0,Nate Guenin
4,2015-10-18,4,32,COL,A,LAK,L,0,0,0,0,Nate Guenin
5,2015-10-21,5,32,COL,H,CAR,L-OT,0,0,0,0,Nate Guenin
6,2015-10-24,6,32,COL,H,CBJ,L,0,0,0,0,Nate Guenin
7,2015-10-27,7,32,COL,A,FLA,L,0,0,0,0,Nate Guenin
8,2015-10-29,8,32,COL,A,TBL,W,0,0,0,0,Nate Guenin
9,2015-11-01,9,32,COL,H,SJS,L,0,0,0,0,Nate Guenin
10,2015-11-12,10,32,COL,A,BOS,W,0,0,0,0,Nate Guenin
11,2015-11-14,11,32,COL,A,MTL,W,0,0,0,0,Nate Guenin
12,2015-11-17,12,32,COL,A,TOR,L,0,0,0,0,Nate Guenin
13,2015-12-01,13,32,COL,A,NJD,W,0,0,0,0,Nate Guenin
14,2015-12-03,14,32,COL,A,NYR,W,0,0,0,0,Nate Guenin
15,2015-12-05,15,32,COL,A,MIN,L,0,0,0,0,Nate Guenin
16,2015-12-07,16,32,COL,H,MIN,W,0,0,0,0,Nate Guenin
17,2015-12-09,17,32,COL,H,PIT,L,0,0,0,0,Nate Guenin
18,2015-12-12,18,33,COL,A,NSH,W,0,0,0,0,Nate Guenin
19,2015-12-13,19,33,COL,A,STL,W,0,0,0,0,Nate Guenin
20,2015-12-15,20,33,COL,A,CHI,W,0,0,0,0,Nate Guenin
21,2015-12-17,21,33,COL,H,NYI,W,0,0,0,0,Nate Guenin
22,2015-12-19,22,33,COL,H,EDM,W,0,0,0,0,Nate Guenin
23,2015-12-21,23,33,COL,H,TOR,L,0,0,0,0,Nate Guenin
24,2015-12-31,24,33,COL,H,CHI,L-OT,0,0,0,0,Nate Guenin
25,2016-01-04,25,33,COL,H,LAK,W,0,0,0,0,Nate Guenin
26,2016-01-06,26,33,COL,H,STL,W,0,0,0,2,Nate Guenin
27,2016-01-08,27,33,COL,H,NSH,W,0,0,0,0,Nate Guenin
28,2016-01-10,28,33,COL,A,CHI,L,0,0,0,0,Nate Guenin
29,2016-01-12,29,33,COL,H,TBL,L,0,0,0,0,Nate Guenin
1,2016-11-21,1,22,PIT,H,NYR,L,2,0,2,0,Jake Guentzel
2,2016-11-23,2,22,PIT,A,NYR,W,0,0,0,0,Jake Guentzel
3,2016-11-25,3,22,PIT,A,MIN,L,0,1,1,2,Jake Guentzel
4,2016-11-26,4,22,PIT,H,NJD,W,1,0,1,0,Jake Guentzel
5,2016-11-30,5,22,PIT,A,NYI,L,0,0,0,0,Jake Guentzel
6,2017-01-16,6,22,PIT,H,WSH,W,0,1,1,0,Jake Guentzel
7,2017-01-18,7,22,PIT,A,MTL,W,1,0,1,0,Jake Guentzel
8,2017-01-20,8,22,PIT,A,CAR,W,0,1,1,0,Jake Guentzel
9,2017-01-22,9,22,PIT,H,BOS,W,0,0,0,2,Jake Guentzel
10,2017-01-24,10,22,PIT,H,STL,L,0,0,0,0,Jake Guentzel
11,2017-01-26,11,22,PIT,A,BOS,L,0,0,0,0,Jake Guentzel
12,2017-01-31,12,22,PIT,H,NSH,W,0,0,0,0,Jake Guentzel
13,2017-02-03,13,22,PIT,H,CBJ,W,0,1,1,0,Jake Guentzel
14,2017-02-04,14,22,PIT,A,STL,W,0,0,0,0,Jake Guentzel
15,2017-02-07,15,22,PIT,H,CGY,L-SO,1,0,1,2,Jake Guentzel
16,2017-02-09,16,22,PIT,A,COL,W,0,0,0,0,Jake Guentzel
17,2017-02-11,17,22,PIT,A,ARI,L-OT,0,1,1,0,Jake Guentzel
18,2017-02-14,18,22,PIT,H,VAN,W,1,0,1,0,Jake Guentzel
19,2017-02-16,19,22,PIT,H,WPG,W,0,0,0,0,Jake Guentzel
20,2017-02-17,20,22,PIT,A,CBJ,L-OT,0,0,0,0,Jake Guentzel
21,2017-02-19,21,22,PIT,H,DET,L,0,1,1,0,Jake Guentzel
22,2017-02-21,22,22,PIT,A,CAR,W,0,0,0,0,Jake Guentzel
23,2017-02-25,23,22,PIT,H,PHI,W,0,2,2,2,Jake Guentzel
24,2017-02-28,24,22,PIT,A,DAL,L,1,0,1,0,Jake Guentzel
25,2017-03-01,25,22,PIT,A,CHI,L,0,0,0,0,Jake Guentzel
26,2017-03-03,26,22,PIT,H,TBL,W,0,0,0,0,Jake Guentzel
27,2017-03-05,27,22,PIT,H,BUF,W,1,0,1,0,Jake Guentzel
28,2017-03-08,28,22,PIT,A,WPG,W,1,0,1,0,Jake Guentzel
29,2017-03-10,29,22,PIT,A,EDM,W,0,0,0,0,Jake Guentzel
30,2017-03-11,30,22,PIT,A,VAN,W,1,1,2,0,Jake Guentzel
31,2017-03-13,31,22,PIT,A,CGY,L-SO,0,2,2,0,Jake Guentzel
32,2017-03-15,32,22,PIT,A,PHI,L,0,0,0,0,Jake Guentzel
33,2017-03-17,33,22,PIT,H,NJD,W,1,0,1,0,Jake Guentzel
34,2017-03-19,34,22,PIT,H,FLA,W,0,3,3,0,Jake Guentzel
35,2017-03-21,35,22,PIT,A,BUF,W,0,0,0,0,Jake Guentzel
36,2017-03-31,36,22,PIT,A,NYR,W,1,0,1,0,Jake Guentzel
37,2017-04-02,37,22,PIT,H,CAR,W,1,0,1,0,Jake Guentzel
38,2017-04-04,38,22,PIT,H,CBJ,W,1,1,2,0,Jake Guentzel
39,2017-04-06,39,22,PIT,A,NJD,W,1,1,2,2,Jake Guentzel
40,2017-04-08,40,22,PIT,A,TOR,L,1,1,2,0,Jake Guentzel
1,2017-10-04,1,22,PIT,H,STL,L-OT,0,2,2,2,Jake Guentzel
2,2017-10-05,2,22,PIT,A,CHI,L,0,0,0,0,Jake Guentzel
3,2017-10-07,3,23,PIT,H,NSH,W,1,0,1,2,Jake Guentzel
4,2017-10-11,4,23,PIT,A,WSH,W,0,0,0,0,Jake Guentzel
5,2017-10-12,5,23,PIT,A,TBL,L,1,1,2,0,Jake Guentzel
6,2017-10-14,6,23,PIT,H,FLA,W,0,0,0,0,Jake Guentzel
7,2017-10-17,7,23,PIT,A,NYR,W,0,0,0,0,Jake Guentzel
8,2017-10-20,8,23,PIT,A,FLA,W,0,0,0,0,Jake Guentzel
9,2017-10-21,9,23,PIT,A,TBL,L,1,0,1,0,Jake Guentzel
10,2017-10-24,10,23,PIT,H,EDM,W,0,0,0,0,Jake Guentzel
11,2017-10-26,11,23,PIT,H,WPG,W,0,1,1,2,Jake Guentzel
12,2017-10-28,12,23,PIT,A,MIN,L,0,0,0,0,Jake Guentzel
13,2017-10-29,13,23,PIT,A,WPG,L,0,0,0,2,Jake Guentzel
14,2017-11-01,14,23,PIT,A,EDM,W,0,0,0,6,Jake Guentzel
15,2017-11-02,15,23,PIT,A,CGY,L-OT,0,0,0,0,Jake Guentzel
16,2017-11-04,16,23,PIT,A,VAN,L,1,0,1,2,Jake Guentzel
17,2017-11-07,17,23,PIT,H,ARI,W,0,1,1,0,Jake Guentzel
18,2017-11-10,18,23,PIT,A,WSH,L,0,0,0,0,Jake Guentzel
19,2017-11-11,19,23,PIT,A,NSH,L-SO,1,0,1,2,Jake Guentzel
20,2017-11-14,20,23,PIT,H,BUF,W,0,0,0,0,Jake Guentzel
21,2017-11-16,21,23,PIT,A,OTT,W,1,0,1,0,Jake Guentzel
22,2017-11-18,22,23,PIT,H,CHI,L,0,0,0,0,Jake Guentzel
23,2017-11-22,23,23,PIT,H,VAN,L,2,0,2,0,Jake Guentzel
24,2017-11-24,24,23,PIT,A,BOS,L,1,0,1,0,Jake Guentzel
25,2017-11-25,25,23,PIT,H,TBL,W,0,0,0,4,Jake Guentzel
26,2017-11-27,26,23,PIT,H,PHI,W,2,1,3,0,Jake Guentzel
27,2017-12-01,27,23,PIT,A,BUF,W,1,0,1,0,Jake Guentzel
28,2017-12-02,28,23,PIT,H,BUF,W,0,1,1,0,Jake Guentzel
29,2017-12-05,29,23,PIT,H,NYR,L,0,1,1,0,Jake Guentzel
30,2017-12-07,30,23,PIT,H,NYI,W,0,0,0,2,Jake Guentzel
31,2017-12-09,31,23,PIT,H,TOR,L,0,0,0,0,Jake Guentzel
32,2017-12-11,32,23,PIT,H,COL,L,0,1,1,0,Jake Guentzel
33,2017-12-14,33,23,PIT,A,VEG,L,0,0,0,0,Jake Guentzel
34,2017-12-16,34,23,PIT,A,ARI,W,0,0,0,0,Jake Guentzel
35,2017-12-18,35,23,PIT,A,COL,L,0,0,0,0,Jake Guentzel
36,2017-12-21,36,23,PIT,H,CBJ,W,0,0,0,0,Jake Guentzel
37,2017-12-23,37,23,PIT,H,ANA,L,0,0,0,0,Jake Guentzel
38,2017-12-27,38,23,PIT,H,CBJ,W,1,0,1,2,Jake Guentzel
39,2017-12-29,39,23,PIT,A,CAR,L,0,1,1,0,Jake Guentzel
40,2017-12-31,40,23,PIT,A,DET,L,0,0,0,0,Jake Guentzel
41,2018-01-02,41,23,PIT,A,PHI,W,0,0,0,2,Jake Guentzel
42,2018-01-04,42,23,PIT,H,CAR,L,0,0,0,0,Jake Guentzel
43,2018-01-05,43,23,PIT,A,NYI,W,0,0,0,0,Jake Guentzel
44,2018-01-07,44,23,PIT,H,BOS,W,0,0,0,0,Jake Guentzel
45,2018-01-13,45,23,PIT,H,DET,W,0,0,0,2,Jake Guentzel
46,2018-01-14,46,23,PIT,H,NYR,W,0,0,0,0,Jake Guentzel
47,2018-01-17,47,23,PIT,A,ANA,L,1,0,1,0,Jake Guentzel
48,2018-01-18,48,23,PIT,A,LAK,W,0,0,0,0,Jake Guentzel
49,2018-01-20,49,23,PIT,A,SJS,L,0,0,0,0,Jake Guentzel
50,2018-01-23,50,23,PIT,H,CAR,W,1,0,1,0,Jake Guentzel
51,2018-01-25,51,23,PIT,H,MIN,W,0,0,0,0,Jake Guentzel
52,2018-01-30,52,23,PIT,H,SJS,W,0,0,0,0,Jake Guentzel
53,2018-02-02,53,23,PIT,H,WSH,W,0,2,2,0,Jake Guentzel
54,2018-02-03,54,23,PIT,A,NJD,L,0,0,0,2,Jake Guentzel
55,2018-02-06,55,23,PIT,H,VEG,W,1,0,1,0,Jake Guentzel
56,2018-02-09,56,23,PIT,A,DAL,L-SO,0,0,0,0,Jake Guentzel
57,2018-02-11,57,23,PIT,A,STL,W,0,0,0,0,Jake Guentzel
58,2018-02-13,58,23,PIT,H,OTT,W,2,0,2,0,Jake Guentzel
59,2018-02-15,59,23,PIT,H,LAK,W,0,0,0,0,Jake Guentzel
60,2018-02-17,60,23,PIT,H,TOR,W,0,0,0,2,Jake Guentzel
61,2018-02-18,61,23,PIT,A,CBJ,W,1,2,3,2,Jake Guentzel
62,2018-02-23,62,23,PIT,A,CAR,W,1,2,3,0,Jake Guentzel
63,2018-02-24,63,23,PIT,A,FLA,L,0,0,0,0,Jake Guentzel
64,2018-02-27,64,23,PIT,H,NJD,L,0,2,2,0,Jake Guentzel
65,2018-03-01,65,23,PIT,A,BOS,L,0,0,0,0,Jake Guentzel
66,2018-03-03,66,23,PIT,H,NYI,W,0,0,0,0,Jake Guentzel
67,2018-03-05,67,23,PIT,H,CGY,W,0,0,0,0,Jake Guentzel
68,2018-03-07,68,23,PIT,A,PHI,W,0,2,2,0,Jake Guentzel
69,2018-03-10,69,23,PIT,A,TOR,L,0,1,1,0,Jake Guentzel
70,2018-03-11,70,23,PIT,H,DAL,W,0,0,0,2,Jake Guentzel
71,2018-03-14,71,23,PIT,A,NYR,L-OT,0,0,0,0,Jake Guentzel
72,2018-03-15,72,23,PIT,A,MTL,W,0,0,0,0,Jake Guentzel
73,2018-03-20,73,23,PIT,A,NYI,L,0,0,0,0,Jake Guentzel
74,2018-03-21,74,23,PIT,H,MTL,W,1,2,3,2,Jake Guentzel
75,2018-03-23,75,23,PIT,H,NJD,L-OT,0,1,1,0,Jake Guentzel
76,2018-03-25,76,23,PIT,H,PHI,W,0,1,1,0,Jake Guentzel
77,2018-03-27,77,23,PIT,A,DET,L,0,1,1,0,Jake Guentzel
78,2018-03-29,78,23,PIT,A,NJD,W,0,0,0,0,Jake Guentzel
79,2018-03-31,79,23,PIT,H,MTL,W,0,0,0,2,Jake Guentzel
80,2018-04-01,80,23,PIT,H,WSH,L,0,0,0,0,Jake Guentzel
81,2018-04-05,81,23,PIT,A,CBJ,W,0,0,0,0,Jake Guentzel
82,2018-04-06,82,23,PIT,H,OTT,W,1,0,1,0,Jake Guentzel
1,2018-10-04,1,23,PIT,H,WSH,W,2,0,2,0,Jake Guentzel
2,2018-10-06,2,24,PIT,H,MTL,L,0,0,0,0,Jake Guentzel
3,2018-10-11,3,24,PIT,H,VEG,W,1,0,1,0,Jake Guentzel
4,2018-10-13,4,24,PIT,A,MTL,L-SO,0,0,0,0,Jake Guentzel
5,2018-10-16,5,24,PIT,H,VAN,L-OT,1,0,1,0,Jake Guentzel
6,2018-10-18,6,24,PIT,A,TOR,W,0,0,0,0,Jake Guentzel
7,2018-10-23,7,24,PIT,A,EDM,W,0,0,0,0,Jake Guentzel
8,2018-10-25,8,24,PIT,A,CGY,W,1,0,1,0,Jake Guentzel
9,2018-10-27,9,24,PIT,A,VAN,W,0,2,2,0,Jake Guentzel
10,2018-10-30,10,24,PIT,H,NYI,L,0,0,0,2,Jake Guentzel
11,2018-11-01,11,24,PIT,A,NYI,L-SO,0,1,1,0,Jake Guentzel
12,2018-11-03,12,24,PIT,H,TOR,L,0,0,0,0,Jake Guentzel
13,2018-11-05,13,24,PIT,H,NJD,L,0,1,1,0,Jake Guentzel
14,2018-11-07,14,24,PIT,A,WSH,L,0,0,0,2,Jake Guentzel
15,2018-11-10,15,24,PIT,H,ARI,W,0,2,2,0,Jake Guentzel
16,2018-11-13,16,24,PIT,A,NJD,L,1,0,1,0,Jake Guentzel
17,2018-11-15,17,24,PIT,H,TBL,L,0,0,0,0,Jake Guentzel
18,2018-11-17,18,24,PIT,A,OTT,L,0,0,0,0,Jake Guentzel
19,2018-11-19,19,24,PIT,H,BUF,L-OT,1,0,1,0,Jake Guentzel
20,2018-11-21,20,24,PIT,H,DAL,W,1,1,2,0,Jake Guentzel
21,2018-11-23,21,24,PIT,A,BOS,L-OT,0,0,0,0,Jake Guentzel
22,2018-11-24,22,24,PIT,H,CBJ,W,3,0,3,0,Jake Guentzel
23,2018-11-27,23,24,PIT,A,WPG,W,0,1,1,0,Jake Guentzel
24,2018-11-28,24,24,PIT,A,COL,L,0,1,1,0,Jake Guentzel
25,2018-12-01,25,24,PIT,H,PHI,L,0,1,1,0,Jake Guentzel
26,2018-12-04,26,24,PIT,H,COL,W,1,0,1,0,Jake Guentzel
27,2018-12-06,27,24,PIT,H,NYI,W,0,3,3,0,Jake Guentzel
28,2018-12-08,28,24,PIT,A,OTT,L-OT,0,0,0,0,Jake Guentzel
29,2018-12-10,29,24,PIT,A,NYI,W,0,1,1,0,Jake Guentzel
30,2018-12-12,30,24,PIT,A,CHI,L,0,0,0,0,Jake Guentzel
31,2018-12-14,31,24,PIT,H,BOS,W,1,0,1,4,Jake Guentzel
32,2018-12-15,32,24,PIT,H,LAK,W,0,1,1,0,Jake Guentzel
33,2018-12-17,33,24,PIT,H,ANA,L,0,0,0,0,Jake Guentzel
34,2018-12-19,34,24,PIT,A,WSH,W,0,1,1,2,Jake Guentzel
35,2018-12-20,35,24,PIT,H,MIN,W,0,2,2,0,Jake Guentzel
36,2018-12-22,36,24,PIT,A,CAR,W,2,0,2,0,Jake Guentzel
37,2018-12-27,37,24,PIT,H,DET,W,0,0,0,0,Jake Guentzel
38,2018-12-29,38,24,PIT,A,STL,W,1,0,1,0,Jake Guentzel
39,2018-12-31,39,24,PIT,A,MIN,W,0,0,0,0,Jake Guentzel
40,2019-01-02,40,24,PIT,A,NYR,W,1,1,2,0,Jake Guentzel
41,2019-01-04,41,24,PIT,H,WPG,W,0,1,1,0,Jake Guentzel
42,2019-01-06,42,24,PIT,H,CHI,L,1,0,1,0,Jake Guentzel
43,2019-01-08,43,24,PIT,H,FLA,W,0,1,1,0,Jake Guentzel
44,2019-01-11,44,24,PIT,A,ANA,W,3,0,3,2,Jake Guentzel
45,2019-01-12,45,24,PIT,A,LAK,L,2,0,2,0,Jake Guentzel
46,2019-01-15,46,24,PIT,A,SJS,L,0,0,0,2,Jake Guentzel
47,2019-01-18,47,24,PIT,A,ARI,W,1,0,1,0,Jake Guentzel
48,2019-01-19,48,24,PIT,A,VEG,L,0,2,2,0,Jake Guentzel
49,2019-01-28,49,24,PIT,H,NJD,L,0,0,0,0,Jake Guentzel
50,2019-01-30,50,24,PIT,H,TBL,W,0,0,0,0,Jake Guentzel
51,2019-02-01,51,24,PIT,H,OTT,W,2,0,2,0,Jake Guentzel
52,2019-02-02,52,24,PIT,A,TOR,L,0,0,0,0,Jake Guentzel
53,2019-02-05,53,24,PIT,H,CAR,L,0,0,0,0,Jake Guentzel
54,2019-02-07,54,24,PIT,A,FLA,L-OT,0,1,1,0,Jake Guentzel
55,2019-02-09,55,24,PIT,A,TBL,L,0,1,1,0,Jake Guentzel
56,2019-02-11,56,24,PIT,A,PHI,W,1,0,1,4,Jake Guentzel
57,2019-02-13,57,24,PIT,H,EDM,W,0,0,0,0,Jake Guentzel
58,2019-02-16,58,24,PIT,H,CGY,L,1,0,1,0,Jake Guentzel
59,2019-02-17,59,24,PIT,H,NYR,W,0,1,1,0,Jake Guentzel
60,2019-02-19,60,24,PIT,A,NJD,W,0,1,1,0,Jake Guentzel
61,2019-02-21,61,24,PIT,H,SJS,L,0,0,0,0,Jake Guentzel
62,2019-02-23,62,24,PIT,A,PHI,L-OT,0,0,0,0,Jake Guentzel
63,2019-02-26,63,24,PIT,A,CBJ,W,1,0,1,0,Jake Guentzel
64,2019-03-01,64,24,PIT,A,BUF,L-OT,0,0,0,0,Jake Guentzel
65,2019-03-02,65,24,PIT,A,MTL,W,2,2,4,0,Jake Guentzel
66,2019-03-05,66,24,PIT,H,FLA,W,2,0,2,0,Jake Guentzel
67,2019-03-07,67,24,PIT,H,CBJ,W,0,1,1,2,Jake Guentzel
68,2019-03-09,68,24,PIT,A,CBJ,L,0,0,0,2,Jake Guentzel
69,2019-03-10,69,24,PIT,H,BOS,W,1,1,2,0,Jake Guentzel
70,2019-03-12,70,24,PIT,H,WSH,W,1,0,1,2,Jake Guentzel
71,2019-03-14,71,24,PIT,A,BUF,W,1,1,2,0,Jake Guentzel
72,2019-03-16,72,24,PIT,H,STL,L,0,0,0,0,Jake Guentzel
73,2019-03-17,73,24,PIT,H,PHI,L-OT,0,0,0,0,Jake Guentzel
74,2019-03-19,74,24,PIT,A,CAR,L-SO,1,1,2,0,Jake Guentzel
75,2019-03-21,75,24,PIT,A,NSH,W,0,0,0,0,Jake Guentzel
76,2019-03-23,76,24,PIT,A,DAL,W,1,0,1,0,Jake Guentzel
77,2019-03-25,77,24,PIT,A,NYR,W,0,0,0,0,Jake Guentzel
78,2019-03-29,78,24,PIT,H,NSH,L,0,1,1,0,Jake Guentzel
79,2019-03-31,79,24,PIT,H,CAR,W,0,0,0,0,Jake Guentzel
80,2019-04-02,80,24,PIT,A,DET,L,0,1,1,0,Jake Guentzel
81,2019-04-04,81,24,PIT,H,DET,W,1,0,1,2,Jake Guentzel
82,2019-04-06,82,24,PIT,H,NYR,L-OT,1,1,2,0,Jake Guentzel
1,2019-10-03,1,24,PIT,H,BUF,L,0,0,0,0,Jake Guentzel
2,2019-10-05,2,24,PIT,H,CBJ,W,0,1,1,0,Jake Guentzel
3,2019-10-08,3,25,PIT,H,WPG,L,0,1,1,0,Jake Guentzel
4,2019-10-10,4,25,PIT,H,ANA,W,1,0,1,0,Jake Guentzel
5,2019-10-12,5,25,PIT,A,MIN,W,1,0,1,0,Jake Guentzel
6,2019-10-13,6,25,PIT,A,WPG,W,2,0,2,0,Jake Guentzel
7,2019-10-16,7,25,PIT,H,COL,W,1,0,1,0,Jake Guentzel
8,2019-10-18,8,25,PIT,H,DAL,W,0,1,1,0,Jake Guentzel
9,2019-10-19,9,25,PIT,H,VEG,L,0,0,0,0,Jake Guentzel
10,2019-10-22,10,25,PIT,A,FLA,L,0,2,2,0,Jake Guentzel
11,2019-10-23,11,25,PIT,A,TBL,L,1,0,1,2,Jake Guentzel
12,2019-10-26,12,25,PIT,A,DAL,W,0,1,1,0,Jake Guentzel
13,2019-10-29,13,25,PIT,H,PHI,W,1,0,1,0,Jake Guentzel
14,2019-11-02,14,25,PIT,H,EDM,L-OT,0,0,0,0,Jake Guentzel
15,2019-11-04,15,25,PIT,A,BOS,L,0,0,0,0,Jake Guentzel
16,2019-11-07,16,25,PIT,A,NYI,W,0,0,0,0,Jake Guentzel
17,2019-11-09,17,25,PIT,H,CHI,W,1,0,1,0,Jake Guentzel
18,2019-11-12,18,25,PIT,A,NYR,L-OT,0,0,0,0,Jake Guentzel
19,2019-11-15,19,25,PIT,A,NJD,L,0,0,0,0,Jake Guentzel
20,2019-11-16,20,25,PIT,H,TOR,W,1,1,2,0,Jake Guentzel
21,2019-11-19,21,25,PIT,H,NYI,L-OT,1,1,2,0,Jake Guentzel
22,2019-11-21,22,25,PIT,A,NYI,L-OT,0,1,1,4,Jake Guentzel
23,2019-11-22,23,25,PIT,H,NJD,W,1,0,1,0,Jake Guentzel
24,2019-11-25,24,25,PIT,H,CGY,W,1,0,1,0,Jake Guentzel
25,2019-11-27,25,25,PIT,H,VAN,W,2,2,4,0,Jake Guentzel
26,2019-11-29,26,25,PIT,A,CBJ,L,1,1,2,2,Jake Guentzel
27,2019-11-30,27,25,PIT,A,STL,L,0,0,0,0,Jake Guentzel
28,2019-12-04,28,25,PIT,H,STL,W,0,0,0,2,Jake Guentzel
29,2019-12-06,29,25,PIT,H,ARI,W,0,1,1,4,Jake Guentzel
30,2019-12-07,30,25,PIT,A,DET,W,1,2,3,0,Jake Guentzel
31,2019-12-10,31,25,PIT,H,MTL,L,1,0,1,0,Jake Guentzel
32,2019-12-12,32,25,PIT,H,CBJ,W,0,1,1,0,Jake Guentzel
33,2019-12-14,33,25,PIT,H,LAK,W,0,3,3,0,Jake Guentzel
34,2019-12-17,34,25,PIT,A,CGY,W,0,0,0,0,Jake Guentzel
35,2019-12-20,35,25,PIT,A,EDM,W,0,0,0,0,Jake Guentzel
36,2019-12-21,36,25,PIT,A,VAN,L,1,0,1,0,Jake Guentzel
37,2019-12-27,37,25,PIT,A,NSH,W,0,1,1,0,Jake Guentzel
38,2019-12-28,38,25,PIT,H,NSH,W,1,1,2,0,Jake Guentzel
39,2019-12-30,39,25,PIT,H,OTT,W,1,2,3,0,Jake Guentzel
1,1995-04-27,1,21,OTT,H,TBL,W,0,0,0,0,Daniel Guerard
2,1995-04-29,2,21,OTT,H,NYI,W,0,0,0,0,Daniel Guerard
1,1987-11-14,1,19,QUE,A,LAK,L,0,0,0,2,Stephane Guerard
2,1987-11-23,2,19,QUE,H,MTL,W,0,0,0,0,Stephane Guerard
3,1987-11-25,3,19,QUE,A,PIT,L,0,0,0,2,Stephane Guerard
4,1987-11-28,4,19,QUE,H,PHI,L,0,0,0,0,Stephane Guerard
5,1987-12-03,5,19,QUE,A,BUF,L,0,0,0,2,Stephane Guerard
6,1988-01-03,6,19,QUE,A,BUF,L,0,0,0,0,Stephane Guerard
7,1988-02-13,7,19,QUE,A,MNS,W,0,0,0,2,Stephane Guerard
8,1988-02-14,8,19,QUE,A,WIN,L,0,0,0,0,Stephane Guerard
9,1988-02-21,9,19,QUE,A,BUF,W,0,0,0,0,Stephane Guerard
10,1988-02-23,10,19,QUE,H,MTL,L,0,0,0,0,Stephane Guerard
11,1988-02-26,11,19,QUE,A,DET,W,0,0,0,0,Stephane Guerard
12,1988-02-27,12,19,QUE,H,DET,W,0,0,0,0,Stephane Guerard
13,1988-02-29,13,19,QUE,H,MTL,L,0,0,0,0,Stephane Guerard
14,1988-03-02,14,19,QUE,A,TOR,W,0,0,0,0,Stephane Guerard
15,1988-03-04,15,19,QUE,A,WSH,L,0,0,0,0,Stephane Guerard
16,1988-03-06,16,19,QUE,H,NYI,L,0,0,0,0,Stephane Guerard
17,1988-03-08,17,19,QUE,H,HAR,W,0,0,0,2,Stephane Guerard
18,1988-03-10,18,19,QUE,A,NYI,W,0,0,0,0,Stephane Guerard
19,1988-03-12,19,19,QUE,H,BOS,L,0,0,0,0,Stephane Guerard
20,1988-03-13,20,19,QUE,A,HAR,W,0,0,0,4,Stephane Guerard
21,1988-03-15,21,19,QUE,H,TOR,W,0,0,0,0,Stephane Guerard
22,1988-03-17,22,19,QUE,A,NJD,W,0,0,0,4,Stephane Guerard
23,1988-03-19,23,19,QUE,H,CGY,L,0,0,0,2,Stephane Guerard
24,1988-03-23,24,19,QUE,A,MTL,L,0,0,0,2,Stephane Guerard
25,1988-03-26,25,19,QUE,A,BOS,L,0,0,0,2,Stephane Guerard
26,1988-03-27,26,19,QUE,H,PIT,L,0,0,0,6,Stephane Guerard
27,1988-03-29,27,19,QUE,H,BUF,L,0,0,0,0,Stephane Guerard
28,1988-03-31,28,19,QUE,A,PHI,T,0,0,0,2,Stephane Guerard
29,1988-04-02,29,19,QUE,H,PHI,L,0,0,0,0,Stephane Guerard
30,1988-04-03,30,19,QUE,A,NYR,L,0,0,0,2,Stephane Guerard
1,1989-10-05,1,21,QUE,A,BUF,L,0,0,0,2,Stephane Guerard
2,1989-10-07,2,21,QUE,H,BOS,W,0,0,0,0,Stephane Guerard
3,1989-10-08,3,21,QUE,H,HAR,L,0,0,0,0,Stephane Guerard
4,1989-10-12,4,21,QUE,A,PHI,L,0,0,0,4,Stephane Guerard
1,1992-02-20,1,21,NJD,A,CHI,T,0,0,0,2,Bill Guerin
2,1992-02-21,2,21,NJD,A,WIN,L,0,1,1,7,Bill Guerin
3,1992-03-26,3,21,NJD,H,BOS,W,0,0,0,0,Bill Guerin
4,1992-03-28,4,21,NJD,H,QUE,W,0,0,0,0,Bill Guerin
5,1992-03-29,5,21,NJD,A,PHI,L,0,0,0,0,Bill Guerin
1,1992-10-09,1,21,NJD,A,PHI,L,0,1,1,0,Bill Guerin
2,1992-10-12,2,21,NJD,H,WSH,W,0,0,0,0,Bill Guerin
3,1992-10-28,3,21,NJD,A,HAR,W,1,0,1,0,Bill Guerin
4,1992-10-30,4,21,NJD,H,NYI,L,0,1,1,2,Bill Guerin
5,1992-10-31,5,21,NJD,A,NYI,W,0,0,0,0,Bill Guerin
6,1992-11-05,6,21,NJD,A,LAK,L,0,0,0,0,Bill Guerin
7,1992-11-07,7,21,NJD,A,SJS,W,0,0,0,0,Bill Guerin
8,1992-12-06,8,22,NJD,A,BUF,W,1,1,2,0,Bill Guerin
